"country_code","city_name","geonameid"
"US","Marriottsville","4361736"
"US","Millers","4362530"
"US","Mountain Lake Park","4363282"
"US","Newark","4363703"
"US","Ocean City","4364312"
"US","Oxon Hill","4364759"
"US","Perryville","4365264"
"US","Port Deposit","4365937"
"US","Queenstown","4366379"
"US","Rock Hall","4367081"
"US","Salisbury","4368711"
"US","Sharpsburg","4369352"
"US","Sparrows Point","4370085"
"US","Swanton","4370814"
"US","Towson","4371582"
"US","Valley Lee","4372243"
"US","Westminster","4373238"
"US","Aberdeen","4346913"
"US","Andrews Air Force Base","7257935"
"US","Baldwin","4347749"
"US","Berwyn Heights","4348485"
"US","Boyds","4349203"
"US","Brunswick","4349706"
"US","Calverton","4350161"
"US","Centreville","4350878"
"US","Williamsburg","4373693"
"US","Worton","4374208"
"US","Chevy Chase Village","4351352"
"US","Clements","4351775"
"US","Columbia","4352053"
"US","Curtis Bay","4352671"
"US","Delmar","4058638"
"US","East New Market","4353911"
"US","Elkridge","4354256"
"US","Federalsburg","4354775"
"US","Friendsville","4355732"
"US","Germantown","4356051"
"US","Glenwood","4356312"
"US","Greensboro","4356953"
"US","Harmans","4357455"
"US","Huntingtown","4358772"
"US","Jessup","4049032"
"US","Knoxville","4360073"
"US","Largo","4360345"
"US","Lothian","4361268"
"US","Marydel","4361825"
"US","Millersville","4362543"
"US","Myersville","4363436"
"US","Newburg","4363708"
"US","Odenton","4364362"
"US","Parkton","4364938"
"US","Phoenix","4365339"
"US","Port Republic","4365949"
"US","Randallstown","4366476"
"US","Rockville","4367175"
"US","Sandy Spring","4368834"
"US","Sherwood","4369422"
"US","Spencerville","4370109"
"US","Sykesville","4370854"
"US","Tracys Landing","4371606"
"US","Waldorf","4372599"
"US","Westover","4373268"
"US","Aberdeen Proving Ground","7257914"
"US","Annapolis","4347242"
"US","Baltimore","4347778"
"US","Bethesda","4348599"
"US","Braddock Heights","4349228"
"US","Bryans Road","4349727"
"US","Cambridge","4350175"
"US","Chaptico","4350985"
"US","Williamsport","4373719"
"US","Wye Mills","4374251"
"US","Chesapeake Beach","4351184"
"US","Childs","4351379"
"US","Clinton","4351871"
"US","Conowingo","4352149"
"US","Damascus","4352728"
"US","Denton","4353075"
"US","Easton","4353962"
"US","Elkton","4354234"
"US","Finksburg","4354890"
"US","Frostburg","4355756"
"US","Gibson Island","4356082"
"US","Glyndon","4356333"
"US","Gunpowder","4357088"
"US","Harwood","4357581"
"US","Hurlock","4358790"
"US","Joppa","4359605"
"US","La Plata","4360103"
"US","Laurel","4360369"
"US","Lusby","4361365"
"US","Massey","4361924"
"US","Millington","4362548"
"US","Nanjemoy","4363462"
"US","North Beach","4363831"
"US","Oldtown","4364507"
"US","Parkville","4364946"
"US","Pikesville","4365387"
"US","Port Tobacco","4365952"
"US","Reisterstown","4366647"
"US","Rocky Ridge","4367226"
"US","Savage","4368879"
"US","Silver Spring","4369596"
"US","Springdale","4828614"
"US","Takoma Park","4370890"
"US","Trappe","4371621"
"US","Walkersville","4372630"
"US","Wheaton","4373349"
"US","Abingdon","4346928"
"US","Annapolis Junction","6692448"
"US","Barnesville","4347909"
"US","Bethlehem","4348630"
"US","Brandywine","4349283"
"US","Bryantown","4349734"
"US","Camp Springs","4350288"
"US","Charlestown","4351038"
"US","Windsor Mill","4373861"
"US","Chesapeake City","4351189"
"US","Church Creek","4351515"
"US","Cobb Island","6332739"
"US","Cordova","4352248"
"US","Dameron","4352748"
"US","Derwood","4353084"
"US","Edgemere","4354060"
"US","Ellicott City","4354265"
"US","Forest Hill","4355233"
"US","Fruitland","4355780"
"US","Glen Arm","4356184"
"US","Golden Beach","4356350"
"US","Gwynn Oak","4357116"
"US","Havre de Grace","4357617"
"US","Hyattsville","4358821"
"US","Keedysville","4359694"
"US","La Vale","4360113"
"US","Leonardtown","4360551"
"US","Lutherville","4361379"
"US","McHenry","4362059"
"US","Mitchellville","4362624"
"US","Naval Academy","7258330"
"US","North Bethesda","4363843"
"US","Olney","4364537"
"US","Parsonsburg","4364986"
"US","Piney Point","4365571"
"US","Potomac","4366001"
"US","Ridgely","4366772"
"US","Rosedale","4367374"
"US","Seabrook","4369076"
"US","Simpsonville","4369634"
"US","Stevenson","4370360"
"US","Tall Timbers","4370921"
"US","Union Bridge","4372112"
"US","Warwick","4828635"
"US","White Hall","4373410"
"US","Accident","4346947"
"US","Aquasco","4347357"
"US","Bel Air","4348268"
"US","Betterton","4348645"
"US","Brentwood","4349337"
"US","Burtonsville","4349903"
"US","Capitol Heights","4350359"
"US","Charlotte Hall","4351048"
"US","Woodbine","4049086"
"US","Chesapeake Ranch Estates","4351228"
"US","Church Hill","4351521"
"US","Cockeysville","4351887"
"US","Cresaptown","4352502"
"US","Darlington","4352813"
"US","Dickerson","4353153"
"US","Edgewater","4354073"
"US","Emmitsburg","4354352"
"US","Forestville","4355274"
"US","Fulton","4355809"
"US","Glen Burnie","4356188"
"US","Goldsboro","4356364"
"US","Hagerstown","4357141"
"US","Hebron","4357731"
"US","Ijamsville","4358859"
"US","Kennedyville","4359836"
"US","Landover","4360287"
"US","Lexington Park","4360592"
"US","Lutherville-Timonium","0"
"US","Mechanicsville","4362173"
"US","Monrovia","4362685"
"US","New Carrollton","4363611"
"US","North East","4363889"
"US","Overlea","4364690"
"US","Pasadena","4364990"
"US","Pittsville","4365634"
"US","Preston","4366114"
"US","Rising Sun","4366852"
"US","Saint Charles","4367734"
"US","Seat Pleasant","4369086"
"US","Smithsburg","4369758"
"US","Stevensville","4370366"
"US","Taneytown","4370931"
"US","University Park","4372137"
"US","Washington Grove","4372794"
"US","White Marsh","4373426"
"US","Accokeek","4346952"
"US","Arbutus","4347371"
"US","Bel Alton","4348260"
"US","Bladensburg","4348888"
"US","Brookeville","4349575"
"US","Bushwood","4349929"
"US","Cascade","4350559"
"US","Cheltenham","4351103"
"US","Woodlawn","4374058"
"US","Chester","4351248"
"US","Churchville","4351659"
"US","Colesville","4351951"
"US","Crisfield","4352577"
"US","Darnestown","4352795"
"US","District Heights","4353463"
"US","Edgewood","4354089"
"US","Essex","4354428"
"US","Fort George G. Meade","11394646"
"US","Funkstown","4355816"
"US","Glen Echo","4356208"
"US","Grantsville","4356622"
"US","Halethorpe","4357168"
"US","Highland","4357999"
"US","Indian Head","4358916"
"US","Kensington","4359760"
"US","Landover Hills","4360288"
"US","Libertytown","4360626"
"US","Manchester","4361547"
"US","Middle River","4362344"
"US","Montgomery Village","4362743"
"US","New Market","4363654"
"US","North Potomac","4363990"
"US","Owings","4364721"
"US","Patuxent River","4365066"
"US","Pocomoke City","4365766"
"US","Prince Frederick","4366159"
"US","Riverdale","4366910"
"US","Saint Leonard","4368120"
"US","Severn","4369190"
"US","Snow Hill","4369807"
"US","Street","4370543"
"US","Temple Hills","4371053"
"US","Upper Marlboro","4372183"
"US","West Friendship","4373116"
"US","White Oak","4373449"
"US","Adamstown","4346978"
"US","Arnold","4347426"
"US","Belcamp","4048442"
"US","Bloomington","4348948"
"US","Brooklandville","4349591"
"US","Cabin John","4350013"
"US","Catonsville","4350635"
"US","Adams","4928733"
"US","Ashby","4929262"
"US","Avon","4929476"
"US","Belchertown","4930231"
"US","Blackstone","4930738"
"US","Boylston","4931127"
"US","Brookline","4931482"
"US","Carver","4932388"
"US","Chelmsford","4932869"
"US","Colrain","4933660"
"US","Dennis","4934749"
"US","Dunstable","4935195"
"US","East Harwich","4935398"
"US","East Weymouth","4935540"
"US","Fairhaven","4936087"
"US","Foxboro","4111572"
"US","Glendale","4937805"
"US","Groton","5281020"
"US","Hanson","4938829"
"US","Hinsdale","4939561"
"US","Hubbardston","4940075"
"US","Ipswich","4940625"
"US","Lawrence","4941720"
"US","Lincoln","4942021"
"US","Lynnfield","4942821"
"US","Marshfield","4943204"
"US","Medway","4943648"
"US","Middleton","4943926"
"US","Monson","4944350"
"US","New Bedford","4945121"
"US","Newton Corner","4945298"
"US","North Andover","4832272"
"US","North Eastham","4945608"
"US","Northampton","4945819"
"US","Oakham","4946136"
"US","Paxton","4946853"
"US","Plainfield","4947476"
"US","Quincy","4948247"
"US","Rochester","4948875"
"US","Sagamore","4949344"
"US","Seekonk","4950541"
"US","Shutesbury","4950922"
"US","South Egremont","4951369"
"US","South Peabody","4951473"
"US","Spencer","4951699"
"US","Sudbury","4952320"
"US","Tewksbury","4952762"
"US","Upton","4953794"
"US","Ware","4954477"
"US","Wellesley Hills","4954749"
"US","West Dennis","4954931"
"US","West Tisbury","4955117"
"US","Westminster","4955247"
"US","Wilbraham","4955635"
"US","Woods Hole","4956152"
"US","Agawam","4928788"
"US","Ashfield","4929276"
"US","Ayer","4929501"
"US","Bellingham","4930266"
"US","Blandford","4930780"
"US","Braintree","7257540"
"US","Brookline Village","4931501"
"US","Cataumet","4932441"
"US","Chelsea","4932879"
"US","Concord","4933743"
"US","Dennis Port","4934753"
"US","Duxbury","4935211"
"US","East Longmeadow","4935434"
"US","Eastham","4935578"
"US","Fall River","4936159"
"US","Foxborough","4937222"
"US","Gloucester","4937829"
"US","Groveland","4938501"
"US","Harvard","4938957"
"US","Holbrook","4939637"
"US","Hudson","4940094"
"US","Jamaica Plain","4940764"
"US","Lee","4941797"
"US","Linwood","4942099"
"US","Malden","4942939"
"US","Marstons Mills","4943227"
"US","Melrose","4943677"
"US","Milford","4943958"
"US","Montague","4944413"
"US","New Braintree","4945145"
"US","Newton Highlands","4945304"
"US","North Attleboro","4945507"
"US","North Falmouth","4945622"
"US","Northborough","4945840"
"US","Onset","4946372"
"US","Peabody","4946863"
"US","Plainville","4947490"
"US","Randolph","4948403"
"US","Rockland","4948924"
"US","Sagamore Beach","4949345"
"US","Sharon","4950654"
"US","Siasconset","4950931"
"US","South Grafton","4822828"
"US","South Wellfleet","4951561"
"US","Springfield","4951788"
"US","Sunderland","4952388"
"US","Three Rivers","7257786"
"US","Uxbridge","4953804"
"US","Wareham","4832324"
"US","Wellfleet","4954763"
"US","West Falmouth","4954944"
"US","West Wareham","4955132"
"US","Weston","4955259"
"US","Williamsburg","4955778"
"US","Worcester","4956184"
"US","Allston","4928934"
"US","Ashland","4929283"
"US","Babson Park","4929521"
"US","Belmont","4930282"
"US","Bolton","4930907"
"US","Brant Rock","4931218"
"US","Burlington","4931737"
"US","Centerville","4932589"
"US","Cheshire","4932915"
"US","Cotuit","4933989"
"US","Devens","8480032"
"US","East Boston","4935304"
"US","East Otis","4935472"
"US","Easthampton","4935582"
"US","Falmouth","4936174"
"US","Framingham","4937230"
"US","Goshen","4937982"
"US","Hadley","4938574"
"US","Harwich","4939004"
"US","Holden","4939647"
"US","Hull","4940134"
"US","Jefferson","4940817"
"US","Leeds","4941819"
"US","Littleton","4942300"
"US","Manchaug","4942972"
"US","Mashpee","4943297"
"US","Mendon","4943746"
"US","Millbury","4944122"
"US","Monterey","4944383"
"US","New Marlborough","4945217"
"US","Newton Lower Falls","4945310"
"US","North Attleborough","4945507"
"US","North Hatfield","4945643"
"US","Northbridge","4945848"
"US","Orange","4946383"
"US","Pelham","4946938"
"US","Plymouth","4947597"
"US","Raynham","4948449"
"US","Rockport","4948936"
"US","Salem","4950065"
"US","Sheffield","5281031"
"US","Smith Mills","4951133"
"US","South Hadley","4951397"
"US","South Weymouth","4951568"
"US","Sterling","4952005"
"US","Sutton","4952444"
"US","Topsfield","4953127"
"US","Vineyard Haven","4953938"
"US","Warren","4954511"
"US","Wendell","4954794"
"US","West Hatfield","4954968"
"US","West Warren","4955135"
"US","Westport","11550109"
"US","Williamstown","4955786"
"US","Worthington","4178774"
"US","Amesbury","4929004"
"US","Assonet","4929356"
"US","Baldwinville","4929657"
"US","Berkley","4930385"
"US","Bondsville","7257537"
"US","Brewster","4931273"
"US","Buzzards Bay","4931875"
"US","Charlemont","4932757"
"US","Chestnut Hill","4932957"
"US","Dalton","4934429"
"US","Dighton","4934827"
"US","East Bridgewater","4935330"
"US","East Sandwich","4935495"
"US","Easton","4935623"
"US","Feeding Hills","4936307"
"US","Franklin","4937276"
"US","Grafton","4938048"
"US","Halifax","4938652"
"US","Harwich Port","4939008"
"US","Holliston","4939693"
"US","Humarock","4940124"
"US","Kingston","4941383"
"US","Leicester","4941835"
"US","Longmeadow","4942508"
"US","Manchester","4048834"
"US","Mattapan","4943426"
"US","Merrimac","4943784"
"US","Millers Falls","4944154"
"US","Nahant","4944875"
"US","New Salem","4945228"
"US","Newton Upper Falls","4945327"
"US","North Billerica","4945520"
"US","North Oxford","4945696"
"US","Northfield","4945878"
"US","Orleans","4946410"
"US","Pembroke","4946956"
"US","Plympton","4947641"
"US","Reading","4948462"
"US","Roslindale","4949068"
"US","Salisbury","4950092"
"US","Shelburne","4950747"
"US","Somerset","4951248"
"US","South Hamilton","4951411"
"US","South Yarmouth","4951579"
"US","Stockbridge","4952078"
"US","Swampscott","4952468"
"US","Townsend","4953221"
"US","Waban","4954205"
"US","Warwick","4954537"
"US","Wenham","4954802"
"US","West Newbury","4955030"
"US","West Yarmouth","4955143"
"US","Westwood","4955317"
"US","Wilmington","4955840"
"US","Wrentham","4956266"
"US","Amherst","4929022"
"US","Athol","4929376"
"US","Barnstable","4929771"
"US","Berlin","4930431"
"US","Boston","4930956"
"US","Bridgewater","4931303"
"US","Byfield","4931880"
"US","Charlestown","4932819"
"US","Chicopee","4933002"
"US","Danvers","4934500"
"US","Douglas","4934999"
"US","East Brookfield","4935347"
"US","East Taunton","4935524"
"US","Edgartown","4935645"
"US","Fiskdale","4936792"
"US","Gardner","4937557"
"US","Granby","4938064"
"US","Hamilton","4938697"
"US","Hatfield","4939048"
"US","Holyoke","4939783"
"US","Huntington","4940157"
"US","Lakeville","4941604"
"US","Lenox","4941853"
"US","Lowell","4942618"
"US","Mansfield","4943021"
"US","Mattapoisett","4943432"
"US","Methuen","4943828"
"US","Millis","4944173"
"US","Nantucket","4944903"
"US","Newbury","4945254"
"US","Newtonville","4945333"
"US","North Brookfield","4945548"
"US","North Reading","4945734"
"US","Norton","4945911"
"US","Osterville","4946441"
"US","Pepperell","4946990"
"US","Pocasset","4947655"
"US","Readville","4948470"
"US","Rowe","4949136"
"US","Sandisfield","4950205"
"US","Shelburne Falls","4950749"
"US","Somerville","4951257"
"US","South Harwich","4951418"
"US","Southampton","4951582"
"US","Stoneham","4952121"
"US","Swansea","4952487"
"US","Truro","4953382"
"US","Wakefield","4954265"
"US","Watertown","4954611"
"US","West Barnstable","4832322"
"US","West Newton","4955033"
"US","Westborough","4955149"
"US","Weymouth","7257589"
"US","Winchendon","4955873"
"US","Yarmouth","4956335"
"US","Abington","4928662"
"US","Andover","4929055"
"US","Attleboro","4929399"
"US","Barre","4929785"
"US","Bernardston","4930437"
"US","Bourne","4931050"
"US","Brighton","4931353"
"US","Cambridge","4931972"
"US","Charlton","4932823"
"US","Chilmark","4933082"
"US","Dartmouth","4270239"
"US","Dover","4935010"
"US","East Dennis","4935370"
"US","East Templeton","4935525"
"US","Erving","4935939"
"US","Fitchburg","4936812"
"US","Georgetown","4937684"
"US","Granville","4938092"
"US","Hampden","4938738"
"US","Hathorne","4939077"
"US","Hopedale","4939862"
"US","Hyannis","4940190"
"US","Lancaster","4941635"
"US","Leominster","4941873"
"US","Ludlow","4942745"
"US","Marblehead","4943097"
"US","Maynard","4943490"
"US","Middleboro","4261370"
"US","Millville","4944189"
"US","Natick","4944994"
"US","Newburyport","4945256"
"US","Norfolk","4945453"
"US","North Chatham","4945582"
"US","North Truro","4945798"
"US","Norwell","4945936"
"US","Otis","4946445"
"US","Petersham","4947085"
"US","Prides Crossing","4947986"
"US","Rehoboth","4948545"
"US","Rowley","4949144"
"US","Sandwich","4950191"
"US","Sherborn","4950790"
"US","South Boston","4951305"
"US","South Lancaster","4951431"
"US","Southborough","4951591"
"US","Stoughton","4952206"
"US","Taunton","4952629"
"US","Turners Falls","4953473"
"US","Wales","4954292"
"US","Wayland","4954654"
"US","West Boylston","4954850"
"US","West Roxbury","4955128"
"US","Westfield","4955190"
"US","Whately","4955376"
"US","Winchester","4955884"
"US","Yarmouth Port","4956338"
"US","Acton","4928703"
"US","Arlington","4929180"
"US","Auburn","4929417"
"US","Becket","4930173"
"US","Beverly","4930505"
"US","Boxborough","4931105"
"US","Brimfield","4931363"
"US","Canton","4932214"
"US","Charlton City","4932825"
"US","Clinton","4933426"
"US","Dedham","4934664"
"US","Dracut","4935038"
"US","East Falmouth","4832176"
"US","East Walpole","4935534"
"US","Essex","4935946"
"US","Florence","4936941"
"US","Gilbertville","4937740"
"US","Great Barrington","4938157"
"US","Hanover","4938836"
"US","Haverhill","4939085"
"US","Hopkinton","4939881"
"US","Hyde Park","4940202"
"US","Lanesboro","4864143"
"US","Leverett","4941899"
"US","Lunenburg","4942767"
"US","Marion","4943144"
"US","Medfield","4943616"
"US","Middleborough","4943888"
"US","Milton","4944193"
"US","Needham","4945055"
"US","Newton","4945283"
"US","North Adams","4945486"
"US","North Chelmsford","4945584"
"US","North Waltham","6690913"
"US","Norwood","4945952"
"US","Oxford","4946546"
"US","Phillipston","4947124"
"US","Princeton","4947998"
"US","Revere","4832294"
"US","Russell","4949204"
"US","Saugus","4950267"
"US","Shirley","4950848"
"US","South Deerfield","4951357"
"US","South Lee","4951435"
"US","Southbridge","4951594"
"US","Stow","4952217"
"US","Teaticket","4952663"
"US","Tyngsboro","4953542"
"US","Walpole","4954364"
"US","Webster","4954677"
"US","West Bridgewater","4954886"
"US","West Springfield","4955089"
"US","Westford","4955219"
"US","Whitinsville","4955539"
"US","Winthrop","4955993"
"US","Acushnet","4928720"
"US","Ashburnham","4929256"
"US","Auburndale","4929432"
"US","Bedford","4930183"
"US","Billerica","4930577"
"US","Boxford","4931108"
"US","Brockton","4931429"
"US","Carlisle","4932328"
"US","Chatham","4932844"
"US","Cohasset","4933533"
"US","Deerfield","4934711"
"US","Dudley","4935125"
"US","East Freetown","4935385"
"US","East Wareham","4935535"
"US","Everett","4936008"
"US","Forestdale","4937033"
"US","Gill","4937751"
"US","Greenfield","4938378"
"US","Hanscom Air Force Base","7267505"
"US","Hingham","4939549"
"US","Housatonic","4939991"
"US","Indian Orchard","4940314"
"US","Lanesborough","4941659"
"US","Lexington","4941935"
"US","Lynn","4942807"
"US","Marlborough","4943170"
"US","Medford","4943629"
"US","Middlefield","4943900"
"US","Monroe Bridge","4944343"
"US","Needham Heights","4945063"
"US","Newton Centre","4945289"
"US","North Amherst","4945497"
"US","North Dighton","4945604"
"US","North Weymouth","4945810"
"US","Oak Bluffs","4946056"
"US","Palmer","4946620"
"US","Pittsfield","4947459"
"US","Provincetown","4948087"
"US","Rochdale","4948871"
"US","Rutland","4949245"
"US","Scituate","4950395"
"US","Shrewsbury","4950898"
"US","South Dennis","4951359"
"US","South Orleans","4951471"
"US","Southwick","4951640"
"US","Sturbridge","4952292"
"US","Templeton","4952731"
"US","Tyringham","4953553"
"US","Waltham","4954380"
"US","Wellesley","4954738"
"US","West Concord","4954923"
"US","West Stockbridge","4955098"
"US","Westhampton","4955236"
"US","Whitman","4955544"
"US","Woburn","4956032"
"US","Addison","4983802"
"US","Alger","4983954"
"US","Alpena","4984075"
"US","Atlantic Mine","4984503"
"US","Bailey","4984723"
"US","Barryton","4985011"
"US","Beaverton","4985465"
"US","Benton Heights","4985713"
"US","Beverly Hills","4985891"
"US","Bloomfield Hills","4986429"
"US","Bridgeport","4986963"
"US","Bruce Crossing","4987198"
"US","Byron Center","4987587"
"US","Carleton","4988024"
"US","Cass City","4988215"
"US","Centreville","4988455"
"US","Chatham","4988607"
"US","Clawson","4989005"
"US","Coloma","4989343"
"US","Constantine","4989486"
"US","Croswell","4990039"
"US","Davisburg","4990404"
"US","Delton","4990668"
"US","Dowagiac","4991111"
"US","East Jordan","4991613"
"US","Eben Junction","4991762"
"US","Emmett","4992140"
"US","Fairview","4992427"
"US","Fenwick","4992619"
"US","Fowlerville","4993272"
"US","Fremont","4993417"
"US","Gaylord","4993756"
"US","Gobles","4994073"
"US","Grandville","4994391"
"US","Grosse Pointe","4994862"
"US","Hamburg","4995141"
"US","Harrietta","4995371"
"US","Haslett","4995514"
"US","Highland","4996006"
"US","Honor","4996407"
"US","Hubbell","4996696"
"US","Ionia","4997191"
"US","Jenison","4997500"
"US","Kent City","4998002"
"US","L'Anse","4998431"
"US","Lake Orion","4998587"
"US","Lawrence","4998937"
"US","Lexington","4999171"
"US","Ludington","5000306"
"US","Mancelona","5000615"
"US","Marine City","5000873"
"US","Mason","5001102"
"US","Mears","5001588"
"US","Metamora","5001755"
"US","Millington","5002100"
"US","Moran","5002485"
"US","Munising","5003065"
"US","New Baltimore","5003369"
"US","Newberry","5003435"
"US","Northville","5003956"
"US","Olivet","5004454"
"US","Oscoda","5004615"
"US","Owosso","5004792"
"US","Pelkie","5005239"
"US","Pigeon","5005642"
"US","Pontiac","5006166"
"US","Potterville","5006376"
"US","Ravenna","5006818"
"US","Richland","5007115"
"US","Rockford","5007436"
"US","Rose City","5007595"
"US","Saint Clair","5010977"
"US","Saline","5008768"
"US","Sawyer","5009038"
"US","Shepherd","5009625"
"US","Sodus","5010318"
"US","Spalding","5010667"
"US","Stanwood","5011050"
"US","Suttons Bay","5011654"
"US","Thompsonville","5012137"
"US","Trout Creek","5012601"
"US","Union","5012916"
"US","Vanderbilt","5013151"
"US","Walhalla","5013916"
"US","Waterford","7259617"
"US","Weidman","5014319"
"US","White Cloud","5014811"
"US","Williamston","5015133"
"US","Yale","5015627"
"US","Adrian","4983811"
"US","Algonac","4983970"
"US","Alto","4984098"
"US","Attica","4984510"
"US","Baldwin","4984802"
"US","Bath","4985139"
"US","Bedford","4985494"
"US","Benzonia","4985726"
"US","Big Rapids","4986020"
"US","Bloomingdale","4986442"
"US","Bridgman","4986977"
"US","Brutus","4987222"
"US","Cadillac","4987617"
"US","Carney","4988056"
"US","Cassopolis","4988232"
"US","Ceresco","4988457"
"US","Cheboygan","4988617"
"US","Clayton","4989021"
"US","Columbiaville","4989376"
"US","Cooks","4989535"
"US","Crystal","4990085"
"US","Davison","4990400"
"US","Detroit","4990729"
"US","Drayton Plains","4991167"
"US","East Lansing","4991640"
"US","Ecorse","4991791"
"US","Empire","4992168"
"US","Falmouth","4992499"
"US","Ferndale","4992635"
"US","Frankenmuth","4993321"
"US","Frontier","4993490"
"US","Genesee","4993784"
"US","Goodrich","4994154"
"US","Grant","4994415"
"US","Grosse Pointe Farms","4994864"
"US","Hamilton","4995144"
"US","Harris","4995380"
"US","Hastings","4995520"
"US","Highland Park","4996017"
"US","Hopkins","4996456"
"US","Hudson","4996718"
"US","Iron Mountain","4997232"
"US","Johannesburg","4997570"
"US","Kentwood","4998018"
"US","Lachine","4998472"
"US","Lakeside","4998666"
"US","Lawton","4998956"
"US","Lincoln","4999279"
"US","Luna Pier","5000334"
"US","Manchester","5000598"
"US","Marion","5000879"
"US","Mass City","5001132"
"US","Mecosta","5001603"
"US","Michigamme","5001797"
"US","Minden City","5002142"
"US","Morley","5002523"
"US","Muskegon","5003132"
"US","New Boston","5003372"
"US","Newport","5003467"
"US","Norton Shores","5004005"
"US","Omer","5004486"
"US","Oshtemo","5004631"
"US","Oxford","5004817"
"US","Pellston","5005247"
"US","Pinckney","5005703"
"US","Port Austin","5006221"
"US","Presque Isle","5006466"
"US","Ray","5006827"
"US","Richmond","5007141"
"US","Rockwood","5007451"
"US","Rosebush","5007630"
"US","Saint Clair Shores","5010978"
"US","Sand Creek","5008837"
"US","Schoolcraft","5009185"
"US","Sheridan","5009635"
"US","South Boardman","5010377"
"US","Sparta","5010690"
"US","Stephenson","5011137"
"US","Swartz Creek","5011701"
"US","Three Oaks","5012197"
"US","Troy","5012639"
"US","Union City","5012928"
"US","Vassar","5013174"
"US","Walker","5013924"
"US","Waters","5014148"
"US","Wellston","5014368"
"US","White Lake","5014843"
"US","Willis","5015141"
"US","Ypsilanti","5015688"
"US","Afton","4983836"
"US","Allegan","4983989"
"US","Ann Arbor","4984247"
"US","Au Gres","4984524"
"US","Bancroft","4984855"
"US","Battle Creek","4985153"
"US","Belding","4985552"
"US","Bergland","4985737"
"US","Bingham Farms","4986099"
"US","Boon","4986614"
"US","Brighton","4986994"
"US","Buchanan","4987238"
"US","Caledonia","4987661"
"US","Caro","4988059"
"US","Cedar","4988271"
"US","Champion","4832498"
"US","Chelsea","4988628"
"US","Clifford","4989125"
"US","Columbus","4989377"
"US","Coopersville","4989596"
"US","Crystal Falls","4990121"
"US","De Tour Village","4990456"
"US","Detroit Beach","4990730"
"US","Drummond Island","4991194"
"US","East Leroy","4991648"
"US","Edmore","4991857"
"US","Engadine","4992157"
"US","Farmington","4992519"
"US","Fife Lake","4992673"
"US","Frankfort","4993326"
"US","Fruitport","4993519"
"US","Germfask","4993844"
"US","Grand Blanc","4994320"
"US","Grass Lake","4994483"
"US","Grosse Pointe Park","4994868"
"US","Hamtramck","4995197"
"US","Harrison","7259303"
"US","Hazel Park","4995664"
"US","Hillman","4996098"
"US","Horton","4996543"
"US","Hudsonville","4996736"
"US","Iron River","4997238"
"US","Jonesville","4997698"
"US","Kewadin","4998062"
"US","Laingsburg","4998506"
"US","Lakeview","4998705"
"US","Lennon","4999090"
"US","Lincoln Park","4999311"
"US","Lupton","5000338"
"US","Manistee","5000611"
"US","Marlette","5000938"
"US","Mattawan","5001159"
"US","Melvindale","5001634"
"US","Michigan Center","5001813"
"US","Mio","5002197"
"US","Morrice","5002537"
"US","Muskegon Heights","5003140"
"US","New Buffalo","5003374"
"US","Niles","5003514"
"US","Norvell","5004010"
"US","Onaway","5004490"
"US","Osseo","5004643"
"US","Palo","5004915"
"US","Pentwater","5005318"
"US","Pinconning","5005706"
"US","Port Hope","5006232"
"US","Prudenville","5006566"
"US","Reading","5006848"
"US","River Rouge","5007247"
"US","Rodney","5007467"
"US","Roseville","5007655"
"US","Saint Helen","5008207"
"US","Sand Lake","5008863"
"US","Scotts","5009273"
"US","Sidney","5009822"
"US","South Branch","5010379"
"US","Spring Arbor","5010780"
"US","Sterling","5011145"
"US","Sylvan Lake","5011761"
"US","Three Rivers","5012194"
"US","Trufant","5012654"
"US","Union Lake","5012937"
"US","Vermontville","5013210"
"US","Walkerville","5013942"
"US","Watersmeet","5014153"
"US","West Bloomfield","5101334"
"US","White Pigeon","5014852"
"US","Wilson","5015185"
"US","Zeeland","5015701"
"US","Ahmeek","4983851"
"US","Allen","4983996"
"US","Applegate","4984323"
"US","Au Train","4984549"
"US","Bangor","4984863"
"US","Bay City","4985180"
"US","Bellaire","4985583"
"US","Berkley","4985744"
"US","Birch Run","4986141"
"US","Boyne City","4986759"
"US","Brimley","4987010"
"US","Buckley","4987287"
"US","Calumet","4987684"
"US","Carson City","4988138"
"US","Cedar Lake","4988330"
"US","Channing","4988524"
"US","Chesaning","4988671"
"US","Climax","4989127"
"US","Commerce","4989420"
"US","Copemish","4989605"
"US","Curran","4990181"
"US","DeWitt","4990469"
"US","Dexter","4990797"
"US","Dundee","4991330"
"US","East Tawas","4991692"
"US","Edwardsburg","4991879"
"US","Erie","4992212"
"US","Farmington Hills","4992523"
"US","Filion","4992701"
"US","Franklin","4993335"
"US","Fulton","4993551"
"US","Gibraltar","4993873"
"US","Grand Haven","4994325"
"US","Grawn","4994567"
"US","Grosse Pointe Shores","4994870"
"US","Hancock","4995201"
"US","Harrisville","4995424"
"US","Hemlock","4995760"
"US","Hillsdale","4996107"
"US","Houghton","4996572"
"US","Huntington Woods","4996832"
"US","Irons","4997244"
"US","Kalamazoo","4997787"
"US","Kincheloe","4810948"
"US","Lake Ann","4998518"
"US","Lambertville","4998769"
"US","Leonard","4999097"
"US","Linden","4999360"
"US","Lyons","5000388"
"US","Manistique","5000625"
"US","Marne","5000943"
"US","Maybee","5001199"
"US","Memphis","5001644"
